submission_id,brew
ZdRBP0,Coffee brewing machine (e.g. Mr. Coffee)
g5NoJ1,Other
VZ16bE,Coffee brewing machine (e.g. Mr. Coffee)
VZ168g,Pour over
VZ168g,Espresso
xdNWPy,Espresso
oAVjyx,Pour over
ZdRBYz,Pour over
6dQBOB,Other
QABQr7,Pour over
QABQr7,Coffee brewing machine (e.g. Mr. Coffee)
aBrM0v,Other
bl4J62,Pour over
bl4J62,Espresso
ZdRBRy,Pour over
ZdRBRy,French press
ZdRBRy,Other
DVvGJq,Espresso
DVvGJq,Pod/capsule machine (e.g. Keurig/Nespresso)
42Nb1b,Pour over
42Nb1b,French press
qbElY2,Pour over
qbElY2,Espresso
ZdRBZa,Pour over
ZdRBZa,Espresso
OABNzg,Pour over
OABNzg,Espresso
OABNzg,Coffee brewing machine (e.g. Mr. Coffee)
OABNzg,Cold brew
xdNW0o,Pour over
xdNW0o,Espresso
J2k4D4,Coffee brewing machine (e.g. Mr. Coffee)
9dJKo1,Pour over
9dJKo1,Espresso
9dJKo1,Coffee extract (e.g. Cometeer)
kYRPpd,Pour over
kYRPpd,Espresso
BGbRD5,Coffee brewing machine (e.g. Mr. Coffee)
BGbRD5,French press
rlrZlR,Coffee brewing machine (e.g. Mr. Coffee)
AlbXqk,French press
AlbXqk,Pod/capsule machine (e.g. Keurig/Nespresso)
AlbXqk,Other
rlrZKN,Pour over
rlrZKN,Espresso
MAdxAA,French press
MAdxAA,Coffee brewing machine (e.g. Mr. Coffee)
MAdxYp,Pour over
MAdxYp,Espresso
oAVjKX,Bean-to-cup machine
rlrZ2M,Other
YZzAx6,Espresso
bl4JY2,Pour over
bl4JY2,Espresso
bl4JY2,Pod/capsule machine (e.g. Keurig/Nespresso)
OABNdp,Pour over
OABNdp,Espresso
oAVjBP,Pour over
oAVjBP,Cold brew
WAp70N,Espresso
LdM20v,Pour over
LdM20v,Espresso
LdM20v,Cold brew
LdM20v,Other
lNlE46,Espresso
lNlE46,Pour over
lNlE46,Cold brew
DVvGbX,Pour over
lNlE0W,Bean-to-cup machine
lNlE0W,Espresso
lNlE0W,Coffee brewing machine (e.g. Mr. Coffee)
KMBj08,Pour over
jB9VJ6,Pod/capsule machine (e.g. Keurig/Nespresso)
jB9VJ6,Coffee extract (e.g. Cometeer)
jB9VJ6,Cold brew
YZzAVq,Espresso
YZzAVq,Cold brew
jB9Vz9,Pour over
jB9Vz9,French press
jB9Vz9,Pod/capsule machine (e.g. Keurig/Nespresso)
jB9Vz9,Other
0EjWPy,French press
0EjWPy,Coffee brewing machine (e.g. Mr. Coffee)
42NbpB,Pod/capsule machine (e.g. Keurig/Nespresso)
1r2aNO,Espresso
PABq2b,Pour over
PABq2b,Espresso
PABq2b,French press
PABq2b,Coffee extract (e.g. Cometeer)
PABq2b,Cold brew
NABZBQ,Pod/capsule machine (e.g. Keurig/Nespresso)
NABZBQ,Coffee brewing machine (e.g. Mr. Coffee)
NABZLB,Coffee brewing machine (e.g. Mr. Coffee)
lNlENv,Pour over
WAp7Pj,Pour over
WAp7Pj,Pod/capsule machine (e.g. Keurig/Nespresso)
kYRPxZ,Instant coffee
24x6JL,Coffee brewing machine (e.g. Mr. Coffee)
VZ16Zy,Pour over
VZ16Zy,Espresso
9dJK44,Pour over
YZzAzd,Pour over
RzB9gQ,Coffee brewing machine (e.g. Mr. Coffee)
RzB9gQ,Cold brew
XeBbB4,Espresso
XeBbB4,Cold brew
XeBbB4,Pour over
XeBbB4,French press
XeBbB4,Other
24x67A,Coffee brewing machine (e.g. Mr. Coffee)
zKQ6G8,Pour over
qbElE7,Pour over
PABqGd,Espresso
qbElN8,Espresso
9dJKWV,Pour over
rlrZgp,Pour over
rlrZgp,French press
ylqa04,Pour over
ylqa04,French press
0EjWZ0,Pour over
lNlEyv,Espresso
g5Nok1,Pod/capsule machine (e.g. Keurig/Nespresso)
1r2a6L,Coffee brewing machine (e.g. Mr. Coffee)
1r2a6L,Pod/capsule machine (e.g. Keurig/Nespresso)
LdM2qy,French press
LdM2qy,Pour over
LdM2qy,Instant coffee
DVvGYX,Pour over
DVvGYX,Coffee brewing machine (e.g. Mr. Coffee)
DVvGYX,Cold brew
zKQ6OZ,Pour over
zKQ6OZ,French press
zKQ6OZ,Bean-to-cup machine
zKQ6OZ,Coffee extract (e.g. Cometeer)
zKQ6OZ,Cold brew
bl4JE6,Espresso
zKQ6gZ,Other
QABQkk,Other
OABNL7,Pour over
24x6ge,Pour over
NABZyp,Coffee brewing machine (e.g. Mr. Coffee)
VZ16y6,Pour over
VZ16y6,Other
pLP24V,Coffee brewing machine (e.g. Mr. Coffee)
pLP24V,Espresso
6dQBM5,Other
24x6lA,Pod/capsule machine (e.g. Keurig/Nespresso)
rlrZQo,Pour over
rlrZQo,French press
jB9VY1,French press
24x67b,Espresso
24x67b,Pour over
24x67b,French press
YZzAZJ,Pour over
zKQ6Za,Pod/capsule machine (e.g. Keurig/Nespresso)
zKQ6Za,Pour over
g5NogM,Espresso
g5NogM,Coffee brewing machine (e.g. Mr. Coffee)
g5NogM,Pod/capsule machine (e.g. Keurig/Nespresso)
g5NogM,Instant coffee
VZ16MJ,Pour over
VZ16MJ,Espresso
pLP2Pb,Other
pLP2Pb,Pour over
LdM2NJ,Espresso
bl4Jy7,Pour over
bl4Jy7,Espresso
NABZv0,Pour over
NABZv0,Coffee brewing machine (e.g. Mr. Coffee)
NABZv0,Pod/capsule machine (e.g. Keurig/Nespresso)
NABZv0,French press
42NbLk,Espresso
42NbLk,Pour over
9dJKvp,Pour over
9dJKvp,French press
9dJKvp,Espresso
6dQB4o,Pod/capsule machine (e.g. Keurig/Nespresso)
kYRPO6,Pour over
kYRPO6,French press
kYRPO6,Espresso
kYRPO6,Cold brew
kYRPO6,Instant coffee
ZdRBy5,French press
ZdRBy5,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVj01,Pour over
oAVj01,Espresso
AlbX8D,Espresso
AlbX8D,Coffee brewing machine (e.g. Mr. Coffee)
AlbX8D,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ16Mv,Pour over
VZ16Mv,French press
VZ16Mv,Other
pLP261,Pour over
vNx9Vg,Pour over
vNx9Vg,Espresso
vNx9K8,Pour over
vNx9K8,Espresso
vNx9K8,Cold brew
qbElBG,Coffee brewing machine (e.g. Mr. Coffee)
qbElBG,Pod/capsule machine (e.g. Keurig/Nespresso)
7d9kj6,Pour over
KMBjkK,Pour over
vNx9z8,Cold brew
vNx9z8,Pour over
vNx9z8,French press
vNx9z8,Espresso
zKQ6Ja,Pour over
zKQ6Ja,French press
zKQ6Ja,Espresso
zKQ6Ja,Instant coffee
AlbXOy,Other
PABqr0,Pour over
PABqr0,French press
PABqr0,Espresso
dY2yXr,Bean-to-cup machine
jB9VrQ,Coffee extract (e.g. Cometeer)
GrBPq2,French press
7d9k52,Pour over
7d9k52,Espresso
0EjW5A,Pour over
0EjW5A,French press
0EjW5A,Cold brew
KMBjGK,Espresso
KMBjGK,Pour over
vNx9gX,French press
vNx9gX,Espresso
bl4J4o,Pour over
bl4J4o,Espresso
24x6Rb,Instant coffee
24x6Rb,Cold brew
dY2ygD,Pour over
dY2ygD,Espresso
ylqar8,Espresso
ylqar8,French press
ylqar8,Cold brew
DVvG9l,Pour over
DVvG9l,French press
DVvG9l,Instant coffee
DVvG9l,Cold brew
jB9V7x,Coffee brewing machine (e.g. Mr. Coffee)
jB9VB4,Pour over
jB9VB4,French press
xdNWv9,Pour over
xdNWv9,Espresso
xdNWv9,Other
xdNWv9,Pod/capsule machine (e.g. Keurig/Nespresso)
5dqApP,Pour over
5dqApP,French press
5dqApP,Espresso
5dqApP,Coffee brewing machine (e.g. Mr. Coffee)
LdM2k2,Pour over
vNx9Lv,Cold brew
vNx9Lv,Pour over
zKQ64k,Pour over
zKQ64k,Other
5dqAko,Coffee brewing machine (e.g. Mr. Coffee)
5dqAko,Espresso
5dqAko,French press
pLP2zE,Pour over
pLP2zE,Espresso
NABZQp,Coffee brewing machine (e.g. Mr. Coffee)
lNlE5V,Pour over
VZ16Nl,Pour over
0EjWyA,French press
EPbOel,Coffee brewing machine (e.g. Mr. Coffee)
EPbOel,Pour over
EPbOel,French press
OABNKa,Espresso
8dplAA,Pour over
8dplAA,Espresso
8dplAA,Coffee brewing machine (e.g. Mr. Coffee)
8dplAA,Instant coffee
oAVjpN,Pour over
1r2agg,Coffee brewing machine (e.g. Mr. Coffee)
EPbOgA,Pour over
EPbOgA,Espresso
lNlEZX,Other
5dqAgN,Pour over
5dqAgN,Espresso
5dqAgN,French press
RzB9z9,Pour over
RzB9z9,Instant coffee
5dqADQ,Pour over
5dqADQ,Coffee brewing machine (e.g. Mr. Coffee)
24x6ze,Pour over
jB9V21,Pour over
jB9V21,Coffee brewing machine (e.g. Mr. Coffee)
jB9V21,Pod/capsule machine (e.g. Keurig/Nespresso)
0EjWGP,Pour over
0EjWGP,Coffee extract (e.g. Cometeer)
aBrMxB,Pour over
aBrMxB,Espresso
KMBjAg,Pour over
AlbXGl,Coffee brewing machine (e.g. Mr. Coffee)
AlbXGl,Pour over
9dJKR1,Pour over
9dJKR1,Espresso
9dJKR1,Cold brew
LdM2E1,Pour over
dY2yKz,Pour over
MAdxdX,Pour over
MAdxdX,French press
MAdxdX,Espresso
MAdxdX,Instant coffee
6dQByN,Pour over
6dQByN,Other
dY2y1V,Pour over
dY2y1V,Other
42NbAb,Pour over
42NbAb,French press
42NbAb,Coffee brewing machine (e.g. Mr. Coffee)
42NbAb,Other
rlrZlN,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ16xN,Pour over
OABNdK,Pour over
OABNdK,French press
OABNdK,Pod/capsule machine (e.g. Keurig/Nespresso)
OABNdK,Coffee extract (e.g. Cometeer)
OABNdK,Cold brew
VZ16oa,Pour over
VZ16oa,French press
VZ16oa,Coffee brewing machine (e.g. Mr. Coffee)
VZ16oa,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ16oa,Other
zKQ6zR,Coffee brewing machine (e.g. Mr. Coffee)
NABZJQ,Other
PABqqe,Pour over
PABqqe,French press
PABqqe,Espresso
PABqqe,Cold brew
ylqa8X,Pour over
ylqa8X,Coffee extract (e.g. Cometeer)
KMBj2X,Pour over
KMBj2X,Espresso
kYRP2R,Espresso
jB9VRa,Espresso
aBrMLB,Coffee brewing machine (e.g. Mr. Coffee)
YZzAAJ,Pour over
YZzAAJ,Espresso
YZzAAJ,Cold brew
DVvGGZ,Espresso
GrBPVL,French press
9dJK05,Espresso
24x6G9,Cold brew
24x6G9,Espresso
rlrZQ2,Coffee brewing machine (e.g. Mr. Coffee)
YZzA1B,Pour over
YZzA1B,Espresso
xdNW7d,Espresso
xdNW7d,Pour over
ylqaBg,Pour over
ylqaBg,Espresso
jB9V84,Pour over
jB9V84,Espresso
vNx95D,Pour over
vNx95D,Espresso
LdM22p,Pour over
LdM22p,Other
NABZ2j,Espresso
NABZ2j,Other
RzB9yj,Coffee extract (e.g. Cometeer)
RzB9yj,French press
qbElqg,Pour over
qbElqg,French press
qbElqg,Other
GrBPPk,Espresso
DVvGQq,Espresso
EPbOpX,Pour over
EPbOpX,Other
6dQBgk,Pour over
6dQBgk,Other
6dQBgk,French press
VZ16Wy,Espresso
GrBP8o,Pour over
GrBP8o,Other
MAdxWM,Coffee brewing machine (e.g. Mr. Coffee)
J2k4Po,Pour over
J2k4Po,Espresso
J2k4Po,Cold brew
1r2a1W,Pour over
AlbXXz,Pour over
AlbXXz,Espresso
lNlExk,Pour over
lNlExk,Other
EPbRko,Instant coffee
g5NoBl,Pour over
g5NoBl,Espresso
LdM2A1,Coffee brewing machine (e.g. Mr. Coffee)
LdM2A1,Cold brew
bl4pZ2,Espresso
oAVj4V,Coffee extract (e.g. Cometeer)
oAVj4V,Espresso
oAVj4V,Pour over
QABQ6p,Other
XeBbbY,French press
KMBjKV,Pour over
KMBjKV,Espresso
KMBjKV,Coffee brewing machine (e.g. Mr. Coffee)
24x62j,Pour over
24x62j,Cold brew
oAVjrV,Pod/capsule machine (e.g. Keurig/Nespresso)
aBrMWv,Pour over
aBrMWv,Other
9dJK8Q,Pour over
rlrZZR,Espresso
24x6qV,Espresso
EPbRKq,Pour over
KMBEYM,Other
qbElrG,Coffee brewing machine (e.g. Mr. Coffee)
qbElrG,Pod/capsule machine (e.g. Keurig/Nespresso)
qbElrG,Pour over
qbElrG,Cold brew
1r2aol,Pod/capsule machine (e.g. Keurig/Nespresso)
1r2aol,Bean-to-cup machine
1r2aol,Pour over
RzB9XJ,Other
rlrZ8R,Pour over
rlrZ8R,French press
rlrZ8R,Cold brew
5dq7BM,Espresso
5dq7KM,Other
oAVP61,Pour over
oAVP61,Coffee brewing machine (e.g. Mr. Coffee)
1r2ajQ,Pour over
5dq7bP,Other
DVv8kp,Coffee brewing machine (e.g. Mr. Coffee)
BGbRPN,Cold brew
BGbRPN,Pod/capsule machine (e.g. Keurig/Nespresso)
YZzABW,Espresso
zKQ6pq,Other
zKQ9E8,Espresso
vNxZPX,Pour over
vNxZPX,Cold brew
EPbRzo,Espresso
EPbRzo,Pour over
9dJkGG,Espresso
dY2yyK,Other
42N6r5,Espresso
42N6r5,Pour over
42N6r5,Coffee extract (e.g. Cometeer)
eBxXOl,French press
eBxXOl,Espresso
eBxXOl,Cold brew
7d9krR,Bean-to-cup machine
7d9krR,Pour over
7d9krR,Pod/capsule machine (e.g. Keurig/Nespresso)
PABxD0,Cold brew
24x6qp,Pour over
24x6qp,Other
ZdR7OA,Pour over
pLPEBP,Pour over
YZzA85,Pour over
YZzA85,Espresso
AlbgPB,Other
GrBPEL,Coffee brewing machine (e.g. Mr. Coffee)
GrBPEL,Instant coffee
OABNO7,Cold brew
dY2M0N,Espresso
oAVP25,Pour over
oAVP25,Coffee brewing machine (e.g. Mr. Coffee)
oAVP25,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ1eGE,Pour over
VZ1eGE,Other
jB9RlY,Pour over
6dQBXB,Pour over
6dQBXB,Espresso
rlrZzv,Pour over
J2kPqY,French press
J2kPqY,Espresso
J2kPqY,Other
EPbOGB,Pour over
EPbOGB,Espresso
eBxJ5E,Other
ylqQJ6,Pour over
QABZ2g,Espresso
QABZ2g,Other
EPbRPl,French press
bl4JPg,French press
bl4JPg,Cold brew
vNxZGA,Pour over
vNxZGA,Espresso
vNxZGA,Other
YZz6ZN,Pour over
0Ej9d0,French press
AlbgBo,Espresso
0Ej9BQ,Espresso
0Ej9BQ,Bean-to-cup machine
0Ej9BQ,Cold brew
1r2eXO,French press
VZ16WM,Pour over
VZ16WM,Other
vNx9oQ,Pour over
vNx9oQ,Espresso
vNx9oQ,Instant coffee
GrBGvj,Coffee brewing machine (e.g. Mr. Coffee)
GrBGvj,Espresso
g5Nl9M,Pour over
g5Nl9M,Espresso
qbEl89,Pour over
qbEl89,Coffee brewing machine (e.g. Mr. Coffee)
VZ162v,Pour over
VZ162v,French press
bl4pVe,Coffee brewing machine (e.g. Mr. Coffee)
lNlG7v,Coffee brewing machine (e.g. Mr. Coffee)
aBrM8q,Pour over
RzBNoP,Pour over
RzBNoP,Espresso
EPbRQ2,Pour over
EPbRQ2,Espresso
ZdR7dV,Coffee extract (e.g. Cometeer)
8dpBdl,Coffee brewing machine (e.g. Mr. Coffee)
8dpBdl,Cold brew
8dpBdl,Pod/capsule machine (e.g. Keurig/Nespresso)
8dpBdl,Pour over
8dpBdl,French press
GrBGlQ,Pour over
ZdRB40,Espresso
ZdRB40,Other
7d9AW2,Pour over
PABqMQ,Pour over
PABqMQ,French press
PABqMQ,Coffee brewing machine (e.g. Mr. Coffee)
PABqMQ,Pod/capsule machine (e.g. Keurig/Nespresso)
PABqMQ,Cold brew
0Ej9V0,Espresso
0Ej9V0,Instant coffee
g5Nl5P,Pour over
Albgdl,Bean-to-cup machine
Albgdl,Cold brew
42N6Ak,Pour over
42N6Ak,Espresso
DVv85N,Pour over
DVv85N,Espresso
VZ1e8M,Pod/capsule machine (e.g. Keurig/Nespresso)
aBrLEb,Pour over
aBrLEb,Espresso
24x6Wj,Pour over
24x6Wj,Other
pLPEL1,Espresso
pLPEL1,Instant coffee
qbErYG,Espresso
6dQlWP,Pour over
6dQlWP,Espresso
OAB2Aa,Pour over
OAB2Aa,Coffee brewing machine (e.g. Mr. Coffee)
OAB2Aa,Espresso
OAB2b7,Pour over
vNxZMd,Pour over
vNxZMd,Other
eBxXVe,Pour over
QABQqX,Instant coffee
QABQqX,Pour over
ZdR7Dy,Pour over
ZdR7Dy,French press
ZdR7Dy,Espresso
GrBGXp,Other
rlr4PX,Other
LdMr0l,Coffee brewing machine (e.g. Mr. Coffee)
LdMr0l,Espresso
zKQ90R,Espresso
J2kPVo,Pod/capsule machine (e.g. Keurig/Nespresso)
J2kPVo,Instant coffee
42N6jr,Coffee brewing machine (e.g. Mr. Coffee)
qbErd5,Coffee brewing machine (e.g. Mr. Coffee)
qbErd5,Coffee extract (e.g. Cometeer)
qbErd5,French press
8dpBAO,Espresso
DVv81l,Pour over
DVv81l,Espresso
PABxBV,Pour over
5dq7jb,Pour over
1r2ePM,Pour over
1r2e7b,Pour over
1r2e7b,French press
ZdR71z,Pour over
LdMrWJ,Pour over
LdMrWJ,French press
LdMrWJ,Other
KMBEyk,Pour over
KMBEyk,Coffee brewing machine (e.g. Mr. Coffee)
bl4pNL,Espresso
xdNq0r,Pour over
xdNq0r,Espresso
eBxJYO,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ162J,Espresso
VZ162J,Coffee brewing machine (e.g. Mr. Coffee)
VZ162J,Pod/capsule machine (e.g. Keurig/Nespresso)
rlr4p5,Pour over
rlr4p5,Espresso
6dQl1k,Cold brew
6dQl1k,French press
6dQl1k,Pour over
6dQl1k,Other
aBrLk9,Pour over
jB9R0a,Other
jB9R0a,Espresso
jB9R0a,Pour over
5dq786,Other
zKQ92a,Pour over
zKQ92a,French press
zKQ92a,Espresso
zKQ92a,Pod/capsule machine (e.g. Keurig/Nespresso)
42N6zO,Espresso
1r2erg,Pour over
1r2erg,Espresso
1r2erg,French press
1r2erg,Other
LdMrq2,Pour over
LdMrq2,Espresso
MAd4VX,Espresso
42N69k,Pour over
42N69k,French press
42N69k,Espresso
42N69k,Coffee brewing machine (e.g. Mr. Coffee)
42N69k,Pod/capsule machine (e.g. Keurig/Nespresso)
42N69k,Cold brew
PABxYe,Pour over
PABxYe,French press
PABxYe,Espresso
PABxYe,Other
GrBGy2,Espresso
EPbRb4,Cold brew
EPbRb4,Pour over
ZdR7ya,Pour over
bl4Jbo,Pour over
bl4Jbo,Instant coffee
lNlG96,Pour over
ZdR7ga,Espresso
ZdR7ga,Pour over
ZdR7ga,Other
xdNWOy,Pour over
xdNWOy,French press
xdNWOy,Cold brew
42N6Ro,Pour over
42N6Ro,Espresso
42N6Ro,Coffee brewing machine (e.g. Mr. Coffee)
zKQ9BZ,Pour over
5dq7GE,Pour over
5dq7GE,French press
5dq7GE,Other
g5NlDN,Coffee brewing machine (e.g. Mr. Coffee)
42N6Do,Pour over
WApWXL,Cold brew
AlbgaB,Pour over
AlbgaB,Espresso
AlbgaB,French press
AlbgaB,Coffee brewing machine (e.g. Mr. Coffee)
xdNqlo,Pour over
xdNqlo,French press
xdNqlo,Espresso
xdNqlo,Other
KMBE2z,Pour over
KMBE2z,Espresso
5dq7xv,French press
5dq7xv,Coffee brewing machine (e.g. Mr. Coffee)
QABZZY,Espresso
QABZZY,Pour over
MAdx0p,Pour over
WApWgP,Pour over
WApWgP,French press
WApWgP,Other
eBxJ8J,Pour over
eBxJ8J,Espresso
42N6Ob,Pour over
WApWkQ,Coffee brewing machine (e.g. Mr. Coffee)
KMBEEg,Pour over
rlr40N,Pour over
rlr40N,Espresso
WApW6L,Pour over
WApW6L,French press
WApW6L,Espresso
g5NlBD,Espresso
QABZOp,French press
KMBEgk,Pour over
KMBEgk,French press
VZ1eAl,Other
YZz62W,Cold brew
YZz62W,French press
OAB2Yg,Coffee brewing machine (e.g. Mr. Coffee)
8dpBBl,Pour over
VZ1e6j,Espresso
VZ1e6j,Pour over
rlr4e2,Espresso
rlr4e2,Cold brew
rlr4e2,Other
6dQlqY,Pour over
8dpB2A,Pour over
NABj2p,Pour over
NABj2p,Espresso
NABj2p,French press
oAVPaM,Espresso
oAVPaM,Pour over
DVv89p,Pour over
jB9RLJ,Other
rlrZXl,Pour over
rlrZXl,French press
rlrZXl,Cold brew
rlrZXl,Other
rlrZXl,Pod/capsule machine (e.g. Keurig/Nespresso)
XeBbpg,Pour over
XeBbpg,Espresso
ZdR7e0,Pour over
ZdR7e0,French press
ZdR7e0,Espresso
ZdR7e0,Cold brew
WApWQJ,Pod/capsule machine (e.g. Keurig/Nespresso)
XeBaWz,Pour over
WApWxv,Pour over
WApWxv,Bean-to-cup machine
WApWxv,Coffee extract (e.g. Cometeer)
WApWxv,Cold brew
AlbgoD,Espresso
dY2MBK,Pour over
dY2MBK,French press
dY2MBK,Espresso
aBrROv,Pour over
aBrROv,Coffee brewing machine (e.g. Mr. Coffee)
jB9jDa,Espresso
jB9RO4,Pour over
jB9RO4,French press
jB9RO4,Espresso
8dpX1O,Pod/capsule machine (e.g. Keurig/Nespresso)
OAB6l8,Coffee brewing machine (e.g. Mr. Coffee)
J2kPNR,Pour over
J2kPNR,French press
J2kPNR,Espresso
ylqBN4,Instant coffee
ylqBN4,Pod/capsule machine (e.g. Keurig/Nespresso)
ylqBN4,French press
LdMrQp,Pour over
LdMrQp,French press
LdMrQp,Other
42N6WX,Pour over
RzBAWd,Pour over
RzBAWd,French press
RzBAWd,Espresso
oAVq21,Espresso
oAVq21,Pod/capsule machine (e.g. Keurig/Nespresso)
BGbyPK,Coffee brewing machine (e.g. Mr. Coffee)
BGbyPK,Espresso
OAB648,French press
OAB648,Espresso
OAB648,Pour over
OAB648,Cold brew
KMB9Q8,Pour over
KMB9Q8,French press
KMB9Q8,Espresso
KMB9Q8,Other
rlr4zR,Pour over
rlr4zR,French press
5dq7WE,Other
eBxV50,Bean-to-cup machine
eBxV50,Espresso
vNxlyd,Pour over
vNxlyd,Espresso
LdMePG,Pour over
vNxZ70,Espresso
vNxZ70,Cold brew
9dJ8D1,Other
WApLzP,Coffee brewing machine (e.g. Mr. Coffee)
WApLzP,Cold brew
WApLzP,Other
NABaJp,Pour over
NABaJp,French press
9dJ8Np,Other
AlbEzk,Other
MAdWKM,Other
EPb2PL,Pour over
xdNAp9,Pour over
xdNAp9,Pod/capsule machine (e.g. Keurig/Nespresso)
5dqJKo,Pour over
rlrejl,Pour over
rlrejl,French press
7d9yRP,Pour over
7d9yRP,Espresso
7d9yRP,Coffee brewing machine (e.g. Mr. Coffee)
rlre6L,Pour over
rlre6L,Coffee brewing machine (e.g. Mr. Coffee)
DVvjzj,Cold brew
DVvjzj,Espresso
DVvjzj,Pour over
dY2Oqo,Pour over
dY2Oqo,Other
AlbE6y,Pour over
pLPQP1,Espresso
J2kQlJ,French press
J2kQlJ,Other
EPb20A,Pour over
EPb20A,Espresso
BGbrD1,Espresso
RzBABK,Coffee brewing machine (e.g. Mr. Coffee)
oAVqB5,Pour over
ylqB9p,Pour over
ylqB9p,Coffee brewing machine (e.g. Mr. Coffee)
ylqB9p,Cold brew
ylqB9p,Coffee extract (e.g. Cometeer)
ylqB9p,Other
1r2LM4,Pour over
rlredX,Coffee brewing machine (e.g. Mr. Coffee)
rlredX,Cold brew
vNxlql,Pod/capsule machine (e.g. Keurig/Nespresso)
vNxlql,Pour over
vNxlql,Espresso
XeBplg,Pour over
XeBplg,Espresso
XeBplg,Other
EPb2do,Espresso
EPb2do,Instant coffee
EPb2do,Cold brew
EPb2do,French press
EPb2do,Pour over
24xW0D,Coffee brewing machine (e.g. Mr. Coffee)
24xW0D,Pour over
oAVqvP,Espresso
J2kQMR,Pour over
J2kQMR,Coffee brewing machine (e.g. Mr. Coffee)
lNlxDk,Pour over
lNlxDk,Other
ylqBx6,Coffee brewing machine (e.g. Mr. Coffee)
GrBZqL,Coffee brewing machine (e.g. Mr. Coffee)
lNlxzk,Coffee brewing machine (e.g. Mr. Coffee)
ZdRMve,Cold brew
jB9jga,Pour over
jB9jga,Espresso
jB9jga,Cold brew
aBrRzB,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVq0b,Espresso
XeBpQg,Espresso
pLPQ48,Pour over
pLPQ48,Cold brew
pLPQ48,Other
8dpXyx,Other
oAVqaV,Pour over
oAVqaV,Espresso
oAVqaV,Cold brew
6dQgAY,Pour over
xdNAoy,Pour over
xdNAoy,Pod/capsule machine (e.g. Keurig/Nespresso)
eBxV8q,Coffee brewing machine (e.g. Mr. Coffee)
oAVqa1,Pour over
oAVqa1,French press
oAVqa1,Espresso
24xpyV,Espresso
0EjKGN,Pour over
0EjKGN,Pod/capsule machine (e.g. Keurig/Nespresso)
1r2LyW,Pour over
1r2LyW,Espresso
NABavG,Coffee brewing machine (e.g. Mr. Coffee)
oAVq6P,Other
YZz1bq,Pour over
YZz1bq,Pod/capsule machine (e.g. Keurig/Nespresso)
YZz1bq,Coffee extract (e.g. Cometeer)
EPb2gX,Pour over
PAB78B,Pour over
8dpX8r,Other
WApLda,Espresso
WApLda,Pour over
0EjKy6,French press
0EjKy6,Pour over
0EjKy6,Coffee brewing machine (e.g. Mr. Coffee)
g5NEKJ,Pour over
xdNA59,Pour over
xdNA59,Espresso
xdNA59,Coffee brewing machine (e.g. Mr. Coffee)
dY2Ooz,Espresso
dY2Ooz,Pour over
dY2Ooz,Cold brew
NABaRj,Pour over
NABaRj,Coffee extract (e.g. Cometeer)
QABbZl,Pour over
QABbZl,Espresso
5dqJoM,Pour over
rlreXp,Pour over
rlreXp,French press
rlreXp,Coffee brewing machine (e.g. Mr. Coffee)
8dpXYA,Pour over
8dpXYA,Espresso
8dpXYA,Other
KMB9AM,Other
KMB9AM,Cold brew
WApLLL,Coffee brewing machine (e.g. Mr. Coffee)
AlbEVy,Other
vNxl7g,Pour over
vNxl7g,Espresso
GrBZNe,Pour over
GrBZNe,Espresso
YZz18v,Pour over
7d9yy6,Coffee brewing machine (e.g. Mr. Coffee)
ylqB1g,Bean-to-cup machine
ylqB1g,Pour over
PAB7M1,Pod/capsule machine (e.g. Keurig/Nespresso)
zKQVxM,Coffee brewing machine (e.g. Mr. Coffee)
lNlx8p,Pour over
lNlx8p,Coffee brewing machine (e.g. Mr. Coffee)
lNlx8p,Espresso
5dqNjo,Pour over
5dqNjo,Espresso
GrBMKZ,French press
GrBMKZ,Cold brew
jB9j11,Pour over
jB9j11,Other
jB9j11,French press
5dqJYM,Coffee brewing machine (e.g. Mr. Coffee)
5dqJYM,Pour over
5dqJYM,Other
zKQV7a,Espresso
vNxlRX,Pour over
9dJe7p,Espresso
9dJe7p,Pour over
9dJe7p,Other
9dJe7p,Coffee extract (e.g. Cometeer)
VZ1Kkj,Pour over
VZ1Kkj,French press
VZ1Kkj,Cold brew
VZ1Kkj,Other
WAp48j,Coffee brewing machine (e.g. Mr. Coffee)
MAdWMA,Pour over
MAdWMA,Coffee brewing machine (e.g. Mr. Coffee)
MAdWMA,Coffee extract (e.g. Cometeer)
xdNGXv,Coffee brewing machine (e.g. Mr. Coffee)
xdNGXv,Other
PABo6b,Espresso
PABo6b,Pour over
OAB6OM,Pour over
kYR2Ld,Other
kYR2Ld,Espresso
0Ej4MZ,Pour over
0Ej4MZ,Other
BGbvpQ,Coffee brewing machine (e.g. Mr. Coffee)
8dp9L5,Pour over
8dp9L5,Espresso
8dp9po,Pour over
MAd0AX,Pour over
MAd0AX,Coffee extract (e.g. Cometeer)
DVvLzq,Pour over
DVvLzq,Espresso
XeBjEd,Espresso
XeBjEd,Pour over
