submission_id,why_drink
YZoN0J,I need the ritual
YZoN0J,It tastes good
YZoN0J,I need the caffeine
0EbX29,It tastes good
0EbX29,I need the ritual
0EbX29,I need the caffeine
24bQXD,I need the ritual
24bQXD,It tastes good
24bQXD,I need the caffeine
bl2bV6,I need the caffeine
bl2bV6,It tastes good
7dJ62P,It tastes good
7dJ62P,I need the caffeine
7dJ62P,I need the ritual
RzZE4J,NULL
DVXgkZ,It tastes good
DVXgkZ,I need the caffeine
PA2VO5,It tastes good
PA2VO5,I need the caffeine
PA2VO5,I need the ritual
24bQeL,It tastes good
24bQeL,I need the ritual
YZo8eB,It tastes good
6d1adB,It tastes good
6d1adB,I need the caffeine
6d1adB,I need the ritual
6d1adB,It makes me go to the bathroom
J2V52d,It tastes good
J2V52d,I need the caffeine
XeRXyj,It tastes good
XeRXyj,I need the caffeine
421eNB,I need the ritual
421eNB,I need the caffeine
VZ92Pg,It tastes good
VZ92Pg,I need the ritual
VZ92Pg,I need the caffeine
yl0Vvp,It tastes good
yl0Vvp,I need the caffeine
yl0Vvp,It makes me go to the bathroom
J2V5bo,NULL
QAxPXX,It tastes good
QAxPXX,I need the caffeine
QAxPXX,I need the ritual
dYZBzr,It tastes good
dYZBzr,I need the caffeine
dYZBzr,I need the ritual
aBj7lZ,It tastes good
dYZBeq,It tastes good
dYZBeq,I need the caffeine
dYZBeq,I need the ritual
dYZBeq,It makes me go to the bathroom
PA2VP1,It tastes good
qbY0XG,It tastes good
qbY0XG,I need the caffeine
qbY0XG,I need the ritual
qbY0XG,It makes me go to the bathroom
7dJ6OZ,It tastes good
rl0zbN,It tastes good
rl0zbN,I need the ritual
rl0zbN,I need the caffeine
jB01jR,It tastes good
jB01jR,I need the caffeine
8dJ7Bx,It tastes good
bl2bP2,It tastes good
bl2bP2,I need the caffeine
zK0PpE,NULL
YZoL0N,NULL
xd0erk,NULL
WAev9L,It tastes good
OAjWlM,It tastes good
yl0W28,NULL
421gB5,It tastes good
421gB5,I need the caffeine
421gB5,I need the ritual
XeRKeY,NULL
6d1XeN,NULL
NA4epN,It tastes good
NA4epN,I need the ritual
jB0OZ1,It tastes good
jB0OZ1,I need the caffeine
RzZ70j,It tastes good
RzZ70j,I need the caffeine
RzZ70j,I need the ritual
RzZ70j,It makes me go to the bathroom
dYZ5bD,It tastes good
dYZ5bD,I need the ritual
LdERNp,It tastes good
LdERNp,I need the caffeine
aBj8rq,NULL
vN0QGX,It tastes good
vN0QGX,I need the ritual
PA2VKd,It tastes good
PA2VKd,I need the ritual
PA2VKd,It makes me go to the bathroom
421g1O,NULL
VZ9k9a,It tastes good
VZ9k9a,I need the caffeine
6d1XRP,I need the caffeine
6d1XRP,It tastes good
ZdGpev,It tastes good
ZdGpev,I need the ritual
g5QRJ1,It tastes good
g5QRJ1,I need the caffeine
g5QRJ1,I need the ritual
0EbpD0,It tastes good
0EbpD0,I need the caffeine
0EbpD0,I need the ritual
0EbpD0,It makes me go to the bathroom
421ga5,It tastes good
421ga5,I need the caffeine
421ga5,I need the ritual
421ga5,It makes me go to the bathroom
0EbpkQ,It tastes good
0EbpkQ,I need the caffeine
0EbpkQ,It makes me go to the bathroom
0EbpkQ,I need the ritual
EPB4JX,It tastes good
EPB4JX,I need the ritual
EPB4JX,I need the caffeine
KMPqxg,It tastes good
KMPqxg,I need the ritual
VZ92pM,It tastes good
VZ92pM,I need the caffeine
VZ92pM,I need the ritual
VZ92pM,It makes me go to the bathroom
QAx6zA,It tastes good
QAx6zA,I need the caffeine
QAx6zA,I need the ritual
ZdGpJo,It tastes good
ZdGpJo,I need the caffeine
24bMRg,It tastes good
24bMRg,I need the ritual
24bMRg,I need the caffeine
EPB4Pr,It tastes good
EPB4Pr,I need the ritual
EPB4Pr,It makes me go to the bathroom
EPB4Pr,I need the caffeine
yl0Wkd,It tastes good
dYZ5VV,It tastes good
dYZ5VV,I need the caffeine
dYZ5VV,It makes me go to the bathroom
7dJ852,It tastes good
VZ9ky6,It tastes good
zK0a8M,NULL
0EbpWj,It tastes good
0EbpWj,I need the ritual
yl0W8X,It tastes good
yl0W8X,I need the caffeine
PA2aJe,I need the ritual
5dly0Z,I need the caffeine
5dly0Z,It tastes good
VZ9kRv,I need the caffeine
ZdGpqy,It tastes good
rl0zKv,I need the caffeine
rl0zKv,I need the ritual
24bM69,It tastes good
24bM69,I need the caffeine
24bM69,I need the ritual
24bMXM,It tastes good
ZdGpAe,NULL
24bMBM,It tastes good
24bMBM,I need the caffeine
24bMBM,I need the ritual
24bMKD,It tastes good
24bMKD,I need the caffeine
eBNdrx,It tastes good
eBNdrx,I need the caffeine
eBNdrx,I need the ritual
eBNdrx,Other
5dlyld,It tastes good
6d1XAe,NULL
rl0XqM,It tastes good
rl0XqM,I need the ritual
Al6V2y,It tastes good
Al6V2y,I need the caffeine
Al6V2y,I need the ritual
0EbpQP,It tastes good
0EbpQP,I need the caffeine
0EbpQP,I need the ritual
0EbpQP,It makes me go to the bathroom
ZdG06a,It tastes good
ZdG06a,I need the ritual
ZdG06a,I need the caffeine
EPB2aL,It tastes good
EPB2aL,I need the ritual
bl2BVe,I need the ritual
bl2BVe,It tastes good
bl2BVe,I need the caffeine
XeRVlO,It tastes good
XeRVlO,I need the caffeine
XeRVlO,I need the ritual
OAjpDK,NULL
KMP7lD,NULL
RzZXGp,It tastes good
RzZXGp,I need the caffeine
RzZXGp,I need the ritual
dYZLxV,I need the caffeine
dYZLxV,It tastes good
dYZLxV,I need the ritual
NA4KXN,It tastes good
NA4KXN,I need the ritual
5dl6vZ,NULL
kY0DK1,NULL
LdEAbJ,It tastes good
LdEAbJ,I need the caffeine
jB0dQ1,It tastes good
jB0dQ1,I need the caffeine
jB0dQ1,I need the ritual
24bqre,It tastes good
LdEAEv,It tastes good
LdEAEv,I need the caffeine
jB0d5a,NULL
EPBjLB,I need the caffeine
EPBjLB,It tastes good
xd0kZv,It tastes good
xd0kZv,I need the caffeine
xd0kZv,Other
421WvY,It tastes good
421WvY,I need the ritual
J2VaJR,It tastes good
xd0kly,It tastes good
xd0kly,I need the caffeine
aBjb9E,I need the ritual
aBjb9E,It tastes good
aBjb9E,I need the caffeine
aBjb9E,Other
24bqRp,It tastes good
RzZXbd,It tastes good
dYZLJV,It tastes good
dYZLJV,I need the ritual
ZdG4ya,It tastes good
ZdG4ya,I need the ritual
ZdG4ya,It makes me go to the bathroom
ZdG4ya,I need the caffeine
RzZX9K,It tastes good
RzZX9K,I need the caffeine
RzZX9K,I need the ritual
RzZX9K,It makes me go to the bathroom
24bqlL,It tastes good
24bqlL,I need the caffeine
24bqlL,I need the ritual
BGLOW1,It tastes good
BGLOW1,I need the ritual
421W6r,It tastes good
421W6r,I need the ritual
OA81Q7,NULL
kY0D2o,It tastes good
qbYx9g,It tastes good
WAl9Oj,NULL
XeOlxj,It tastes good
XeOlxj,I need the caffeine
pL0jMZ,It tastes good
pL0jMZ,I need the ritual
pL0jMZ,I need the caffeine
Rz8KDl,It tastes good
AlWPBB,It tastes good
AlWPBB,I need the caffeine
AlWPBB,I need the ritual
AlWPBB,It makes me go to the bathroom
blNVVL,It tastes good
blNVVL,I need the caffeine
blNVVL,I need the ritual
xd9xaJ,It tastes good
xd9xaJ,I need the caffeine
xd9xaJ,I need the ritual
5dEKdb,I need the ritual
5dEKdb,It makes me go to the bathroom
5dEKdb,It tastes good
5dEKdb,I need the caffeine
MA8KaY,It tastes good
MA8KaY,I need the caffeine
MA8KaY,I need the ritual
WAeGGN,It tastes good
WAeGGN,I need the caffeine
WAeGGN,I need the ritual
WAeGGN,It makes me go to the bathroom
9d2GlK,It tastes good
24O8PA,It tastes good
24O8PA,I need the caffeine
zKWXbR,NULL
jBGDW1,It tastes good
VZoE4y,It tastes good
VZoE4y,I need the caffeine
XeRVRg,It tastes good
yleZ08,It tastes good
VZoEby,It tastes good
VZoEby,I need the caffeine
VZoEby,I need the ritual
g5WjNP,It tastes good
Rz8KZK,It tastes good
Rz8KZK,I need the caffeine
Ld51Vj,It tastes good
Ld51Vj,I need the caffeine
QA82OG,It tastes good
vNqjz0,It tastes good
vNqjz0,I need the caffeine
vNqj6d,NULL
J28KbJ,I need the ritual
J28KbJ,It tastes good
J28KbJ,I need the caffeine
kYOaKo,It tastes good
kYOaKo,I need the caffeine
kYOaKo,I need the ritual
blNVJE,I need the ritual
blNVJE,I need the caffeine
blNVJE,It tastes good
1rGP7O,It tastes good
OA81vM,It tastes good
OA81vM,I need the caffeine
OA81vM,It makes me go to the bathroom
OA81RM,I need the caffeine
OA81RM,It tastes good
OA81RM,It makes me go to the bathroom
OA81RM,I need the ritual
YZVD76,I need the caffeine
YZVD76,It tastes good
OA81MA,It tastes good
OA81MA,I need the ritual
PA8jVx,I need the caffeine
PA8jVx,It tastes good
zKWXB8,NULL
MA8K0E,It tastes good
MA8K0E,I need the caffeine
MA8K0E,I need the ritual
qbjZNG,It tastes good
qbjZNG,I need the caffeine
qbjZNG,I need the ritual
42PXe5,It tastes good
42PXe5,I need the caffeine
8djo9k,I need the caffeine
8djo9k,It makes me go to the bathroom
8djo9k,It tastes good
xd9x9d,It tastes good
xd9x9d,I need the caffeine
xd9x9d,I need the ritual
xd9x9d,It makes me go to the bathroom
zKWXVZ,It tastes good
zKWXVZ,I need the caffeine
6dr82B,It tastes good
6dr82B,I need the ritual
OA8Dag,It tastes good
OA8Dag,I need the caffeine
5dEBbE,I need the caffeine
5dEBbE,I need the ritual
QA8KBk,NULL
oAlbEx,NULL
42PXVo,It tastes good
42PXVo,I need the caffeine
42PXVo,I need the ritual
42PXVo,It makes me go to the bathroom
eB9qre,It tastes good
eB9qre,I need the ritual
eB9qxo,NULL
dYQWYA,It tastes good
dYQWYA,I need the caffeine
dYQWYA,I need the ritual
g5WD9l,It tastes good
g5WD9l,I need the ritual
g5WD9l,I need the caffeine
Ld51Zj,I need the caffeine
Ld51Zj,I need the ritual
Ld51Zj,It makes me go to the bathroom
Ld51Zj,It tastes good
NA8pBb,NULL
42P41o,It tastes good
42P41o,I need the caffeine
AlW7Qe,NULL
OA8DVY,NULL
PA8dEQ,It tastes good
PA8dEQ,I need the caffeine
PA8dEQ,I need the ritual
VZoLb6,Other
aBZQA2,It tastes good
aBZQA2,I need the ritual
OA8Dka,I need the caffeine
OA8Dka,It tastes good
g5WDkJ,It tastes good
g5WDkJ,It makes me go to the bathroom
g5WDkJ,I need the ritual
oAlb5N,It tastes good
oAlb5N,I need the ritual
oAlb5N,I need the caffeine
8dj16r,It tastes good
8dj16r,I need the ritual
QA8KkY,It tastes good
QA8KkY,I need the caffeine
QA8KkY,I need the ritual
rl2jYo,It tastes good
rl2jYo,I need the ritual
EP8kYr,I need the ritual
ylePpg,It tastes good
GrYx7e,It tastes good
GrYx7e,I need the caffeine
8dj1jk,It tastes good
8dj1jk,I need the ritual
6dr8pN,It tastes good
6dr8pN,I need the caffeine
6dr8pN,I need the ritual
PA8dLV,It tastes good
PA8dLV,I need the caffeine
DV04PZ,It tastes good
DV04PZ,It makes me go to the bathroom
9d2qaV,I need the caffeine
9d2qaV,It tastes good
PA8jy5,I need the caffeine
PA8jy5,I need the ritual
PA8jy5,It tastes good
XeOxkY,It tastes good
AlW7kW,It tastes good
AlW7kW,I need the caffeine
g5WDB1,I need the ritual
g5WDB1,I need the caffeine
g5WDB1,It tastes good
VZoLrE,I need the caffeine
VZoLrE,It tastes good
QA8Kgl,It tastes good
QA8Kgl,I need the caffeine
YZVjaW,It tastes good
YZVjaW,I need the caffeine
YZVjaW,I need the ritual
24OEMb,It tastes good
Rz8GXv,I need the caffeine
Rz8GXv,It tastes good
vNqjL4,I need the ritual
vNqjL4,I need the caffeine
zKWxaE,It tastes good
zKWxaE,I need the ritual
zKWxaE,Other
aBZQ8y,Other
NA8q7O,It tastes good
NA8q7O,It makes me go to the bathroom
eB955Q,It tastes good
eB955Q,I need the caffeine
eB955Q,Other
dYQb6K,It tastes good
dYQb6K,I need the caffeine
aBZNLW,It tastes good
aBZNLW,I need the ritual
jBGe9E,It tastes good
jBGe9E,I need the caffeine
jBGe9E,I need the ritual
rl2y5l,It tastes good
KM8plV,It tastes good
KM8plV,I need the caffeine
KM8plV,I need the ritual
ZdP9R0,I need the caffeine
rl2DLl,It tastes good
rl2DLl,I need the caffeine
aBZOZ9,It tastes good
aBZOZ9,I need the caffeine
aBZOZ9,I need the ritual
pL4eJZ,It tastes good
42Pazo,It tastes good
9d2N4K,It tastes good
9d2N4K,I need the caffeine
XeO52V,I need the caffeine
XeO52V,It tastes good
XeO52V,I need the ritual
EP8qA2,It tastes good
EP8zro,It tastes good
AlWPgo,It tastes good
AlWPgo,I need the caffeine
AlWPgo,I need the ritual
AlWrjN,It tastes good
AlWrjN,I need the ritual
aBZOvy,It tastes good
aBZOvy,I need the ritual
xd9xzr,It tastes good
VZopvE,It tastes good
VZopvE,I need the caffeine
VZopvE,I need the ritual
eB9ZWo,Other
24Ojye,I need the caffeine
24Ojye,It tastes good
8djNDz,It tastes good
8djNDz,I need the caffeine
8djNDz,It makes me go to the bathroom
eB95oJ,It tastes good
eB95oJ,I need the caffeine
eB95oJ,It makes me go to the bathroom
eB95oJ,I need the ritual
J281Po,NULL
Rz8Wyj,It tastes good
Rz8Wyj,I need the ritual
PA8RQB,I need the caffeine
PA8RQB,I need the ritual
PA8RQB,It tastes good
blN5jL,I need the ritual
blN5jL,It tastes good
5dEXJ6,It tastes good
5dEXJ6,I need the caffeine
xd9x8J,It tastes good
xd9x8J,I need the caffeine
xd9x8J,It makes me go to the bathroom
xd9x8J,I need the ritual
vNqX5D,It tastes good
vNqX5D,I need the ritual
vNqX5D,I need the caffeine
XeO56Y,It tastes good
XeO56Y,It makes me go to the bathroom
xd9Vbv,I need the caffeine
pL4eYB,It tastes good
NA8qGQ,It tastes good
NA8qGQ,I need the caffeine
0EoV9y,It tastes good
J281Nd,I need the caffeine
DV0q8R,I need the caffeine
DV0q8R,It tastes good
DV0q8R,I need the ritual
QA8oy1,I need the caffeine
QA8oy1,It tastes good
QA8oy1,I need the ritual
6drDoB,It tastes good
6drDoB,I need the ritual
VZopRa,It tastes good
aBZ95W,It tastes good
9d2GA1,It tastes good
9d2GA1,I need the caffeine
9d2GA1,I need the ritual
GrY6x2,It tastes good
g5WaaK,It tastes good
BG8EjA,It tastes good
BG8EjA,I need the caffeine
aBZ9GX,It tastes good
aBZ9GX,I need the caffeine
aBZOMB,I need the caffeine
aBZOMB,I need the ritual
aBZOMB,It tastes good
aBZOMB,It makes me go to the bathroom
AlWzdy,NULL
jBGZ74,It tastes good
jBGZ74,I need the ritual
jBGZ74,I need the caffeine
rl2Djp,It tastes good
rl2Djp,I need the caffeine
rl2Djp,I need the ritual
zKWjyE,It tastes good
zKWjyE,I need the caffeine
zKWjyE,I need the ritual
9d2BvV,It tastes good
KM8za7,NULL
GrY6re,It tastes good
GrY6re,I need the caffeine
GrY6re,I need the ritual
OA8aLg,It tastes good
OA8aLg,Other
OA8aLg,I need the caffeine
NA8rA0,It tastes good
5dEbDb,It tastes good
5dEbDb,I need the caffeine
jBGZBQ,It tastes good
jBGZBQ,I need the caffeine
jBGZBQ,It makes me go to the bathroom
GrY6JZ,It tastes good
GrY6JZ,I need the caffeine
GrY6JZ,I need the ritual
GrY6JZ,Other
yleXOB,It tastes good
yleXOB,I need the ritual
OA8akK,It tastes good
OA8akK,I need the caffeine
OA8akK,I need the ritual
OA8akK,It makes me go to the bathroom
jBGZvR,It tastes good
jBGZvR,I need the ritual
jBGZvR,I need the caffeine
GrY6Xp,It tastes good
GrY6Xp,I need the ritual
GrY6Xp,I need the caffeine
GrY6Xp,It makes me go to the bathroom
GrY6Xp,Other
zKWjd1,It tastes good
zKWjd1,I need the caffeine
zKWjd1,I need the ritual
zKWjd1,Other
Ld59k1,It tastes good
Ld59k1,I need the caffeine
Ld59k1,I need the ritual
MA81dX,It tastes good
MA81dX,I need the caffeine
MA81dX,I need the ritual
J28qao,NULL
5dEbNZ,It tastes good
5dEbNZ,I need the caffeine
5dEbNZ,I need the ritual
VZoGry,NULL
6drDqP,It tastes good
6drDqP,Other
1rGXe1,It tastes good
1rGXe1,I need the ritual
PA8pVV,It tastes good
PA8pVV,I need the caffeine
AlWKzk,It tastes good
AlWKzk,I need the caffeine
lNVBok,It tastes good
PA8pVe,I need the caffeine
PA8pVe,It tastes good
zKWNxa,It tastes good
zKWNxa,I need the caffeine
zKWNxa,I need the ritual
zKWNxa,It makes me go to the bathroom
0Eo7O0,It tastes good
9d2XD4,NULL
VZojZl,It tastes good
VZojZl,I need the caffeine
VZojZl,It makes me go to the bathroom
NA8DVN,I need the caffeine
7d4bx9,It tastes good
qbjab8,It tastes good
qbjab8,I need the caffeine
qbjab8,It makes me go to the bathroom
jBGby9,It tastes good
jBGby9,I need the ritual
zKWNKE,I need the caffeine
zKWNKE,I need the ritual
zKWNKE,It tastes good
zKWNKE,It makes me go to the bathroom
Ld5zz1,It tastes good
Ld5zz1,I need the ritual
XeOrQg,NULL
dYQN8K,It tastes good
dYQN8K,I need the caffeine
dYQN8K,I need the ritual
rl2Bgl,It tastes good
rl2Bgl,I need the ritual
5dE4eE,It tastes good
5dE4eE,I need the caffeine
5dE4eE,I need the ritual
QA8Mk7,It tastes good
g5WD6d,It tastes good
jBGaVR,It tastes good
jBGaVR,I need the caffeine
jBGaVR,I need the ritual
Rz8dZK,Other
42PBdO,It tastes good
GrYxZ2,It tastes good
GrYxZ2,I need the caffeine
GrYKgp,I need the caffeine
GrYKgp,It tastes good
GrYKgp,I need the ritual
NA8Ddl,It tastes good
NA8Ddl,I need the caffeine
DV0Kbq,It tastes good
DV0Kbq,I need the ritual
oAlDkx,It tastes good
oAlDkx,I need the ritual
kYOb9r,It tastes good
OA8lg7,It tastes good
VZoGJ6,It tastes good
VZoGJ6,I need the caffeine
VZojqJ,It tastes good
VZojqJ,I need the ritual
VZojqJ,It makes me go to the bathroom
42PQRd,It tastes good
42PQRd,I need the ritual
42PQRd,It makes me go to the bathroom
qbja4Y,It tastes good
qbja4Y,I need the ritual
qbja4Y,I need the caffeine
qbja4Y,It makes me go to the bathroom
Rz8KWd,It tastes good
Rz8KWd,I need the caffeine
Rz8KWd,I need the ritual
VZoL46,It tastes good
VZoL46,I need the caffeine
VZoL46,I need the ritual
WAl9ee,It tastes good
WAl9ee,I need the caffeine
WAl9ee,I need the ritual
PA8Dq0,It tastes good
YZVR8v,NULL
5dE4Ab,It tastes good
5dE4Ab,I need the caffeine
oAlD8M,Other
1rGk8b,It tastes good
rl2BZL,It tastes good
rl2BZL,I need the ritual
rl2BZL,I need the caffeine
vNqer0,NULL
PA815b,It tastes good
PA815b,I need the caffeine
WAlEEN,It tastes good
WAlEEN,I need the caffeine
WAlEEN,I need the ritual
kYOe7j,NULL
pL4y0y,NULL
NA8lDl,It tastes good
qbjDWk,It tastes good
qbjDWk,I need the caffeine
qbjDWk,I need the ritual
XeOJMV,I need the caffeine
XeOJMV,It makes me go to the bathroom
XeOJMV,It tastes good
1rGdKM,It tastes good
1rGdKM,I need the caffeine
1rGdKM,I need the ritual
WAlrbP,It tastes good
7d4L12,It tastes good
7d4L12,I need the caffeine
7d4L12,I need the ritual
7d4L12,It makes me go to the bathroom
J28p8z,It tastes good
J28p8z,I need the caffeine
pL4y4y,It tastes good
pL4y4y,I need the ritual
oAle1P,NULL
DV0kER,It tastes good
DV0kER,I need the caffeine
DV0kER,It makes me go to the bathroom
AlW2vk,I need the caffeine
AlW2vk,It tastes good
MA8N0g,NULL
EP8dVX,It tastes good
EP8dVX,I need the ritual
oAleL1,It tastes good
9d2ZNX,NULL
NA8l2Q,It tastes good
NA8l2Q,I need the caffeine
8djaYO,It tastes good
6drjXo,It tastes good
PA81MP,It tastes good
PA81MP,I need the ritual
EP8d7o,It tastes good
EP8d7o,I need the ritual
1rGdqL,It tastes good
1rGdqL,I need the caffeine
1rGdqL,I need the ritual
1rGdqL,It makes me go to the bathroom
xd9Dxk,It tastes good
xd9Dxk,I need the caffeine
BG8pae,It tastes good
pL4y8E,It tastes good
pL4y8E,I need the caffeine
24OABe,It tastes good
24OABe,Other
rl2Bzo,NULL
ZdPO2B,It tastes good
ZdPO2B,I need the caffeine
kYOGdZ,I need the caffeine
kYOGdZ,I need the ritual
kYOGdZ,It tastes good
zKWy91,NULL
eB9rLO,It tastes good
eB9rLO,I need the ritual
9d2Z6G,NULL
pL4or1,It tastes good
pL4or1,I need the caffeine
pL4or1,I need the ritual
dYQ0DA,I need the caffeine
1rG4xb,NULL
5dE9EP,It tastes good
5dE9EP,I need the caffeine
9d2ZjQ,NULL
24OALV,NULL
pL4o2J,NULL
8djLyl,It tastes good
0Eo859,It tastes good
0Eo859,I need the caffeine
0Eo859,It makes me go to the bathroom
9d2Zp1,It tastes good
oAlRqe,It tastes good
6drK0J,It tastes good
lNVO4V,It tastes good
lNVO4V,I need the caffeine
lNVO4V,I need the ritual
AlWp9o,I need the caffeine
EP8lO4,It tastes good
g5Wqll,It tastes good
g5Wqll,It makes me go to the bathroom
8djL45,I need the caffeine
8djL45,It tastes good
8djL45,I need the ritual
8djL45,It makes me go to the bathroom
VZoPrv,It tastes good
VZoPrv,I need the caffeine
VZoPrv,I need the ritual
rl2oD5,It tastes good
rl2oD5,I need the ritual
XeO40z,I need the ritual
XeO40z,It tastes good
oAl26X,It tastes good
DV07Bp,NULL
NA87DN,It tastes good
MA8Ezl,I need the ritual
5dE9DN,It tastes good
jBGlx4,It tastes good
jBGlx4,I need the caffeine
blNWNg,NULL
GrYRLk,It tastes good
GrYR0k,It tastes good
GrYR0k,I need the ritual
GrYR0k,I need the caffeine
MA8EAk,NULL
OA8787,It tastes good
OA8787,I need the ritual
OA8787,I need the caffeine
24OKL9,It tastes good
pL4D9E,NULL
VZozlM,It tastes good
VZozlM,I need the caffeine
VZozlM,It makes me go to the bathroom
vNqPqv,It tastes good
vNqPqv,I need the caffeine
vNqPqv,I need the ritual
vNqPqv,It makes me go to the bathroom
kYONrJ,It tastes good
aBZ2lE,It tastes good
BG8xbQ,It tastes good
AlWB5N,It tastes good
AlWB5N,I need the caffeine
AlWB5N,I need the ritual
DV076l,NULL
Rz8D9K,It tastes good
jBGl1a,It tastes good
jBGl1a,I need the ritual
jBGl1a,I need the caffeine
AlWB1D,It tastes good
AlWB1D,I need the caffeine
24OK29,It tastes good
24OK29,I need the caffeine
24OPPA,NULL
g5WGdN,It tastes good
7d4xXA,It tastes good
7d4xXA,I need the caffeine
ZdPaNA,It tastes good
ZdPaNA,I need the caffeine
ZdPadA,It tastes good
eB9R6J,It tastes good
eB9R6J,I need the ritual
VZoJ4g,It tastes good
VZoJ4g,I need the ritual
VZoJ4g,I need the caffeine
ZdPaGe,It tastes good
ZdPaGe,I need the caffeine
zKWYR1,It tastes good
zKWYR1,I need the caffeine
1rGV6p,It tastes good
BG87r1,It tastes good
BG87r1,I need the caffeine
BG87r1,It makes me go to the bathroom
PA8OJ0,It tastes good
PA8OJ0,I need the caffeine
PA8OJ0,It makes me go to the bathroom
PA8OJ0,I need the ritual
QA8V6X,It tastes good
WAlzbQ,It tastes good
WAlzbQ,I need the caffeine
WAlzbQ,I need the ritual
vNqyev,I need the caffeine
aBZY5v,It tastes good
aBZY5v,I need the caffeine
aBZY5v,I need the ritual
8djQeY,It tastes good
8djQeY,I need the caffeine
9d2D11,I need the ritual
9d2D11,It tastes good
PA8595,It tastes good
PA8595,I need the caffeine
XeOWRe,It tastes good
XeOWRe,I need the caffeine
qbjAN9,NULL
42PxP5,It tastes good
42PxP5,I need the caffeine
42PxP5,I need the ritual
oAlMgx,It tastes good
oAlMgx,I need the caffeine
oAlMgx,I need the ritual
lNVdxp,NULL
6dr2Be,It tastes good
42PxMB,It tastes good
0Eo6NQ,NULL
zKWDg0,It tastes good
zKWDg0,I need the ritual
6dr2lO,It tastes good
EP8WgN,It tastes good
EP8WgN,I need the caffeine
EP8WgN,I need the ritual
Ld5WAz,It tastes good
MA8bXl,NULL
jBGQK9,It tastes good
jBGQK9,I need the caffeine
jBGQK9,I need the ritual
jBGQK9,It makes me go to the bathroom
7d4Ng6,It tastes good
NA86q0,It tastes good
NA86q0,I need the ritual
Rz80oj,NULL
GrYz6e,It tastes good
GrYz6e,I need the ritual
rl2AgR,I need the caffeine
rl2AgR,It tastes good
NA86AB,It tastes good
NA86AB,I need the caffeine
24Oeej,It tastes good
24Oeej,I need the ritual
DV0Nvb,NULL
zKWD61,It tastes good
zKWD61,I need the caffeine
zKWD61,I need the ritual
Ld5b5O,It tastes good
Ld5b5O,I need the caffeine
Ld5b5O,I need the ritual
24OerL,It tastes good
24OerL,I need the ritual
QA8DA8,It tastes good
QA8DA8,I need the ritual
Rz80VP,I need the ritual
Rz80VP,I need the caffeine
Rz80VP,It tastes good
AlWd4N,It tastes good
AlWd4N,I need the ritual
8djKEr,It tastes good
24OeoM,It tastes good
yle6oW,It tastes good
yle6oW,I need the caffeine
yle6oW,I need the ritual
NA8oKO,I need the caffeine
NA8oKO,I need the ritual
5dEzOQ,It tastes good
5dEzOQ,It makes me go to the bathroom
5dEzOQ,I need the caffeine
0Eox59,It tastes good
0Eox59,I need the ritual
0Eox59,It makes me go to the bathroom
Rz80kv,I need the caffeine
Rz80kv,It tastes good
Rz80kv,I need the ritual
7d4WYR,It tastes good
7d4WYR,I need the caffeine
oAlyxN,It tastes good
OA8zZg,It tastes good
OA8zZg,I need the ritual
1rGlOb,It tastes good
1rGlOb,I need the caffeine
1rGlOb,I need the ritual
OA8zpp,NULL
GrYz2j,It tastes good
PA8Add,It tastes good
dYQ6Jo,It tastes good
dYQ6Jo,I need the caffeine
dYQ6Jo,I need the ritual
dYQ6Jo,It makes me go to the bathroom
aBZBNE,I need the ritual
aBZBNE,It tastes good
jBGB6Y,It tastes good
jBGB6Y,I need the caffeine
ylelXW,I need the caffeine
AlWdeD,I need the caffeine
AlWdeD,Other
VZoZYg,NULL
ylelvg,It tastes good
ylelvg,I need the caffeine
ylelvg,I need the ritual
ylelvg,It makes me go to the bathroom
VZoZvv,It tastes good
qbjbj7,It tastes good
qbjbj7,I need the ritual
Rz8zrp,Other
oAlALb,It tastes good
ylelyX,I need the caffeine
ylelyX,It tastes good
ylelyX,I need the ritual
42P20r,It tastes good
42P20r,I need the ritual
1rGVNl,It tastes good
1rGVNl,I need the ritual
ylelbd,It tastes good
ylelbd,I need the caffeine
ylelbd,I need the ritual
YZVORq,It tastes good
YZVORq,I need the caffeine
YZVORq,I need the ritual
24OkKb,It tastes good
24OkKb,I need the caffeine
24OkKb,It makes me go to the bathroom
ZdPV6A,It tastes good
ZdPV6A,I need the caffeine
jBGM04,NULL
0EoMMA,I need the ritual
0EoMMA,I need the caffeine
0EoMMA,It tastes good
dYQAjr,It tastes good
dYQAjr,I need the ritual
dYQAjr,I need the caffeine
YZVOYN,It tastes good
YZVOYN,I need the caffeine
YZVOYN,I need the ritual
rl2Kql,It tastes good
DV010Z,It tastes good
DV010Z,I need the caffeine
DV010Z,I need the ritual
KM8oBX,It tastes good
g5WA1N,It tastes good
g5WA1N,I need the caffeine
g5WA1N,I need the ritual
g5WA1N,It makes me go to the bathroom
8djkWx,It tastes good
8djkWx,I need the caffeine
8djkWx,I need the ritual
GrY142,It tastes good
Ld5GRl,It tastes good
Ld5GRl,I need the ritual
Ld5GRl,I need the caffeine
PA8Exx,It tastes good
PA8Exx,I need the ritual
7d4ZRR,It tastes good
7d4ZRR,I need the caffeine
7d4ZRR,I need the ritual
xd9ZYo,NULL
GrY1GO,NULL
0EoPBN,It tastes good
0EoPBN,I need the ritual
0EoPBN,Other
eB9EEo,It tastes good
eB9EEo,I need the ritual
eB9EEo,I need the caffeine
