submission_id,purchase
J288B7,
DV00VZ,
MA88WM,
vNqq14,
xd99Gr,
7d4JOR,
5dE89b,
VZovVj,
oAlKke,
42PAoA,"Specialty coffee shop, Local cafe"
YZVpBz,
WAlD0e,
aBZAYE,
5dEeb6,"Local cafe, Drive-thru, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
aBZK8b,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
7d4aDz,
xd9R4v,
zKWGyq,
aBZAD2,
BG8jLe,"Specialty coffee shop, Local cafe"
6drWyB,Local cafe
NA8Mj0,
GrYq4p,
aBZAWW,
jBGkaJ,
8djRol,
g5WkQK,
vNqdzg,
PA8GWe,
zKWLyk,
eB9v7O,
YZVkOB,"Specialty coffee shop, Local cafe"
blNvR1,
lNVvz6,
QA8kPp,
0EoaXN,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Drive-thru"
9d24ZK,
24O70L,
lNVv5V,
BG8eRe,
Ld5oZj,"Deli or supermarket, Specialty coffee shop"
KM8R9z,
ylegqW,
jBGgEQ,"National chain (e.g. Starbucks, Dunkin)"
7d4jzR,"Deli or supermarket, National chain (e.g. Starbucks, Dunkin)"
NA8gMW,"Local cafe, Drive-thru, Specialty coffee shop"
0EolEy,"Local cafe, Drive-thru"
vNqpVl,
rl2pWX,"Local cafe, Drive-thru"
24OZrj,
24OZ99,
GrYyvj,
aBZo4W,
GrYyv2,
oAlpr1,
blNyVg,
kYOQN1,
DV0Py5,
KM8Nkg,
MA82rp,"Specialty coffee shop, Local cafe, Drive-thru, National chain (e.g. Starbucks, Dunkin)"
KM8718,
DVABNq,
PAvpP1,"Local cafe, Specialty coffee shop"
aBK9lZ,
7d1qYZ,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
aBK5GX,
241AGA,
oAK2l5,
eBKaMk,
g5Y9XO,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
AlAB5z,
oAKGpN,
zK2YQq,
dYKdod,"Local cafe, Specialty coffee shop"
7d1xrR,"Specialty coffee shop, Local cafe"
aBKYRX,
oAKMjb,
kYKybM,
WADNek,
NAM6Yp,"Specialty coffee shop, Local cafe"
jB5yQ9,
yljly0,
oAKBJe,
eBKAGk,
KMv6KK,"National chain (e.g. Starbucks, Dunkin)"
vNE2Zl,
KMvLNM,
lNKWjB,"Specialty coffee shop, Local cafe"
PAvXE5,
9dpvKG,
0E1vgN,"National chain (e.g. Starbucks, Dunkin)"
OAdJzR,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
pLRWYb,
5d8GLd,
1rDJYl,
241vE9,
rlGraX,
KMvJZX,
BGADYN,
g5YNYd,
YZpzy0,
OAdBMa,"Specialty coffee shop, Local cafe, National chain (e.g. Starbucks, Dunkin)"
dYK2oV,
vNE0Dd,Other
J2XkXd,
vNE0Y8,
DVAXPb,
EPv8WN,
YZpVlq,
jB5MEY,
42AA2k,
DVAAYl,
g5YW51,
WADM8v,
NAMbXp,
1rDDZO,
qboJdg,"National chain (e.g. Starbucks, Dunkin)"
0E11K6,
pLRJ9y,"Local cafe, Specialty coffee shop"
QAvzjk,
EPvZjN,Specialty coffee shop
xd4RKr,
42Ap4O,
0E1D5Z,
g5YkOd,Local cafe
ZdvD8z,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
lNKMov,
rlGJKR,
RzvkQl,
241oZD,
aBKzLq,Specialty coffee shop
Xe1QPj,"National chain (e.g. Starbucks, Dunkin)"
GrX79O,
DVAW05,
MAvG7g,
QAv458,"Local cafe, Specialty coffee shop"
KMvO2z,
8dAEWk,
VZvdYN,Local cafe
BGADV5,
yljg5d,
pLR9Z1,
pLR1jb,
g5YxdK,Specialty coffee shop
7d1ge9,
oAKaVP,
ZdvLxe,
lNK9jV,
PAvLGe,
Xe1dzY,
6dAGGe,
7d1YLZ,
vNEaD0,
pLRNKb,
zK2AN0,
LdvjJ2,
DVAoQj,
xd4bKy,
blKRbo,Specialty coffee shop
xd48r9,
9dp0bY,
Rzvqrp,
GrXOqp,
0E1qKB,
GrXOXp,
7d1rKL,
Zdvr9y,
vNE5Og,
8dA45x,
Xe1PKP,
g5Y6KP,
pLR20y,
RzvqeQ,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
8dABok,
8dAB1r,
OAd2ZY,
kYK2lj,"Specialty coffee shop, Local cafe, Deli or supermarket"
RzvADQ,"Specialty coffee shop, Local cafe"
9dp82p,
NAMaMQ,
pLRElV,
241pJj,
jB5KdJ,
eBKxvq,
dYKPVN,
GrYYvz,
jB5Ne4,"Specialty coffee shop, Deli or supermarket"
5d8Rbo,
7d1GbZ,
OAdOL8,
blK0G0,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
xd4kxy,
g5YRyl,
Xe1KVj,
VZvREv,
zK2p0M,
J2XaDr,
pLRj4B,
yljKbW,
VZvRWl,
blY5eZ,
Al47oW,
lNYaNN,
WAKOvP,
8d6Nxl,
jBJeBJ,
QAz1z7,
lNYBPN,
PAbpo1,
1rNdW1,
oA5EQ1,Local cafe
KMW55V,
Zd1Eao,Local cafe
VZbQlv,"National chain (e.g. Starbucks, Dunkin)"
rlJOM2,
8d6ZNA,
NAbX0l,
DVxplq,
Xe84rd,
blYW2Z,
NAb78l,Other
oA5285,
eB0aEx,
vNJP54,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
RzbPjj,
oA5GOM,"National chain (e.g. Starbucks, Dunkin)"
Al4vRB,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
9dRQYG,
24lNeL,"Specialty coffee shop, Local cafe"
9dRDjY,
NAb6Pb,
dY86Dq,
vNJA6l,
OAbzv7,Specialty coffee shop
eB0BZq,
BGjXPN,
9dRdbV,
DVx1aR,
J2eDgY,
GrqJeo,
Xe8YXY,Specialty coffee shop
VZbMby,
RzbJ9v,
VZb1Wv,
qbJoAk,
xdR4ro,
PAbvbe,
rlJGpv,Specialty coffee shop
VZbv6N,
24l1RL,
OAbV78,
xdRgQy,
5de0vv,"National chain (e.g. Starbucks, Dunkin), Local cafe"
g5JybJ,
42p4kd,
42paed,
eB0ezx,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
Ld69rj,
aBaYav,
DVZNMN,
eBYArx,
AljJve,
J2WRlr,Local cafe
7dpxRz,
PAGExV,
PAG05P,
8dRe5Y,
RzVLkd,"Specialty coffee shop, Local cafe"
Xe2EGV,"Specialty coffee shop, Local cafe"
42pjyB,"National chain (e.g. Starbucks, Dunkin), Drive-thru"
1rpMZg,
GrQL1z,
qbkKrG,
rlkdNv,
OAoB5M,
bl62ee,
GrQYrj,
bl6Nr2,Specialty coffee shop
YZxV75,
8dRAxz,Specialty coffee shop
BG2jrR,
BG2j71,
lNMvqk,
5dpOVM,
jBkEvR,
ZdZWkv,
dYkpxA,
0EDlP0,
42pdPB,
zK1oKM,
24Dylp,
QAOaNl,
KMaZGk,
24DYOb,
24DYpV,
KMa2YK,
dYkJoN,
Ld6L9j,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
blYxP2,Specialty coffee shop
KMaj18,
24DOYj,
dYkydo,Specialty coffee shop
Ld68Ay,
RzVOOv,
yldOGB,
oAkX95,
Ld6lQ2,"Specialty coffee shop, Local cafe, National chain (e.g. Starbucks, Dunkin)"
oAkXAP,
aBa8l9,
qbkxdk,
lNMoMv,
J2Wa7X,
J2M1ko,Other
7dMLqa,"Drive-thru, National chain (e.g. Starbucks, Dunkin), Local cafe"
42zJob,
MAMNrY,
eBvrAl,
BG0pZK,
VZDzDg,
ZdDdjy,
pLvp8J,
J2M4vz,Local cafe
lNvxGB,
jBv18R,
42zgZb,
BG0OK1,"Specialty coffee shop, Local cafe"
24o8aA,
kYzalJ,
42OQ7r,
NAPD6p,
zKdykZ,
RzjoPd,
jBzo99,
Grb9O2,"National chain (e.g. Starbucks, Dunkin)"
g5z9gM,
OAE5V7,"Drive-thru, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
5dVzNP,
DVaVJ5,
7dEobZ,
9d4vR4,
vNzL7d,
GrbJYp,
Al96kN,
MAV78l,
Al9jbl,
24oDgL,
blzzoL,
VZNxYM,
DVaWjl,"Local cafe, Specialty coffee shop, Drive-thru, National chain (e.g. Starbucks, Dunkin)"
KMGOe7,
blzgY1,
KMGOjK,
LdOgG1,
yl1GZ8,
Zdegkz,"Specialty coffee shop, Local cafe, Deli or supermarket"
BGe5v5,
eBz8bE,
xdz8yk,
oAzL9x,
0EkEeB,
QA4GOY,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
9d4eBQ,
rlYNrp,"Specialty coffee shop, Local cafe, Drive-thru"
rlqy52,
qbN5N7,
AlQKkB,
8dEazr,
DVWzjb,
oAxM95,
lN4RDV,
jBEq21,
QAEpMA,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Drive-thru"
xd67ZE,
WAZarR,
OAVNZK,
jBEVgx,
aBlMgq,
oAxPWX,
qbN99Y,
Ldo8Pz,
0EAKN6,
J2BN4o,"National chain (e.g. Starbucks, Dunkin), Local cafe"
9dxN61,
xdgr4o,
LdVpav,
BG67VA,
Xe90az,Specialty coffee shop
1rO7Wp,
dYzkGz,
kYgAej,
1rOvvQ,
1rOvMQ,
Rz2JQv,
ZdWzBV,
24VxvM,
pL54N8,
QAjOAg,
42EpEY,
PA44VP,
vNgpPD,
g5ggRM,"National chain (e.g. Starbucks, Dunkin), Drive-thru, Local cafe, Specialty coffee shop"
rlgbDN,
0EGYe9,
